var.nms,ks.pvals,a.ks.pvals,cor.pvals,a.cor.pvals,delta.median,obs.cor,r.ks,r.cor,ave.r
FreeSurfer.convexity..sulc...kurtosis.2026,0.990856660950784,0.999983966420484,0.0207412800937794,0.746039774486721,-0.010539168755,-0.143374205670986,3457.5,910,2183.75
travel.depth..75..2027,0.919383063185224,0.999983966420484,0.0228300428371125,0.798359864489432,0.0222825000000002,0.142238659592954,3457.5,936,2196.75
geodesic.depth..25..1029,0.974583794438596,0.999983966420484,0.0230905402857959,0.80403334350889,0.00939000000000001,0.140874728651582,3457.5,940,2198.75
FreeSurfer.convexity..sulc...median.2011,0.945486059274044,0.999983966420484,0.0236450415298504,0.817255628490167,-0.00200185179700002,0.140316996508361,3457.5,947,2202.25
travel.depth..median.2003,0.901243505590949,0.999983966420484,0.0252711110315213,0.853627459362462,-0.036575,0.13928078583956,3457.5,968.5,2213
travel.depth..median.1026,0.434557925074211,0.789719336236475,0.0364270589486608,1,0.0365150000000001,-0.130835709798092,2047,2383,2215
mean.curvature..MAD.2030,0.436451267905248,0.792772810843516,0.964914770084297,1,-0.0140873500000001,0.0027464985891489,2048,2383,2215.5
travel.depth..MAD.1028,0.43672287808957,0.792879017322206,0.245780518250397,1,0.0432165999999998,-0.0725164376545437,2049,2383,2216
travel.depth..MAD.2002,0.445760406841471,0.808892055341596,0.791509763246464,1,-0.00150099999999997,0.016569377331883,2050,2383,2216.5
travel.depth..median.1028,0.449709113628822,0.815659630765098,0.216205280727282,1,0.04081,-0.0772524516762746,2051,2383,2217
LBS.6.2006,0.990856660950784,0.999983966420484,0.0257712117323441,0.863392145540567,-5.28434336768659e-06,-0.138277879459664,3457.5,977,2217.25
FreeSurfer.curvature..25..2017,0.450650817509288,0.816969318291693,0.480190754132921,1,0.0027708858255,-0.0440602545166882,2052,2383,2217.5
mean.curvature..MAD.2035,0.450902121769781,0.817026737936477,0.54959881119255,1,0.0183999000000001,-0.0373480466938951,2053,2383,2218
travel.depth..25..1029,0.99775705805522,0.999983966420484,0.0258860835588386,0.863704454552598,0.00671900000000003,0.138171889440909,3457.5,979.5,2218.5
geodesic.depth..median.1028,0.454252074556128,0.822295726203794,0.56520276079765,1,0.0158800000000001,-0.0359691564835877,2054.5,2383,2218.75
FreeSurfer.convexity..sulc...25..2026,0.454176465139604,0.822295726203794,0.0529118416653847,1,0.0058874264359,-0.121124465075702,2054.5,2383,2218.75
FreeSurfer.convexity..sulc...75..1014,0.454685620537078,0.822680208364751,0.261636330785933,1,-0.0027259781491,-0.070415726613391,2056,2383,2219.5
geodesic.depth..median.1022,0.455438291801827,0.823641441663975,0.223000501093219,1,-0.1016525,0.0759774009307057,2057,2383,2220
geodesic.depth..MAD.1003,0.45570483128222,0.823723018644246,0.240583253012449,1,-0.0249699999999997,0.073606319166954,2058,2383,2220.5
geodesic.depth..25..1022,0.45619664634279,0.824211522290034,0.648950221562499,1,-0.0235850000000002,0.0284178027389472,2059,2383,2221
FreeSurfer.convexity..sulc...25..1019,0.45672523905664,0.824765965675097,0.66116763166064,1,0.00141462683649995,-0.0275233566457537,2060,2383,2221.5
travel.depth..MAD.1027,0.457746840348602,0.826209726393401,0.176793410349038,1,0.0527049500000003,0.0846810957328736,2061,2383,2222
mean.curvature..75..1005,0.902487892534316,0.999983966420484,0.0267701898224501,0.886874819167223,0.0209000000000001,0.137369399235929,3457.5,987.5,2222.5
travel.depth..median.1009,0.890149865449846,0.999983966420484,0.0268602395810532,0.888958339709033,0.00894499999999998,0.137553758970627,3457.5,989,2223.25
geodesic.depth..75..2027,0.890610541332395,0.999983966420484,0.028298807460425,0.924417654267432,0.00988500000000059,0.137093026462534,3457.5,1002,2229.75
LBS.7.2006,0.902487892534316,0.999983966420484,0.0289555914280757,0.941175877405401,-3.50908078145128e-06,-0.135479234414881,3457.5,1007,2232.25
travel.depth..25..2015,0.902487892534316,0.999983966420484,0.0292457739222458,0.944977550466482,0.000904749999999982,0.135237523954746,3457.5,1013,2235.25
LBS.1.1023,0.902487892534316,0.999983966420484,0.0297333627985078,0.952139159191656,5.11895119907823e-08,0.134835962842789,3457.5,1021.5,2239.5
FreeSurfer.convexity..sulc...mean.1006,0.974583794438596,0.999983966420484,0.0298695326896514,0.952903419589197,0.000526172672999925,-0.134724824151321,3457.5,1026,2241.75
FreeSurfer.curvature..MAD.1034,0.897120284187523,0.999983966420484,0.0300333403594761,0.955335862799825,0.000422509619949996,0.134851409306985,3457.5,1028,2242.75
area.1016,0.493675313624176,0.828359118936371,0.044076633629874,1,-10.3715129,0.124975590305921,2139.5,2383,2261.25
area.1028,0.493675313624176,0.828359118936371,0.0768971453446437,1,-158.7844996,0.109904495984651,2139.5,2383,2261.25
area.1029,0.493675313624176,0.828359118936371,0.0547056095382772,1,-110.7556353,0.119297186184477,2139.5,2383,2261.25
area.2003,0.493675313624176,0.828359118936371,0.471318311516419,1,-42.9411351000003,-0.0448670082955766,2139.5,2383,2261.25
travel.depth..MAD.1019,0.469579867474114,0.828359118936371,0.466224509213475,1,-0.04196255,0.0457397350057057,2139.5,2383,2261.25
travel.depth..MAD.2007,0.493675313624176,0.828359118936371,0.418140030347796,1,-0.0378750000000001,0.0504235133876473,2139.5,2383,2261.25
travel.depth..mean.1002,0.493675313624176,0.828359118936371,0.0516115512930716,1,0.01780233116,-0.120847645360261,2139.5,2383,2261.25
travel.depth..SD.1012,0.493675313624176,0.828359118936371,0.750532340176021,1,-0.09123209957,-0.0198111691565874,2139.5,2383,2261.25
travel.depth..SD.1020,0.493675313624176,0.828359118936371,0.416520267393732,1,-0.0611758119400001,0.0505989557091854,2139.5,2383,2261.25
travel.depth..skew.1018,0.493675313624176,0.828359118936371,0.0883221363919746,1,0.0189032418364,-0.105910010548632,2139.5,2383,2261.25
travel.depth..skew.2024,0.493675313624176,0.828359118936371,0.246653902076737,1,0.003088799034,0.0721019175042509,2139.5,2383,2261.25
travel.depth..skew.2034,0.493675313624176,0.828359118936371,0.248998244318544,1,0.012030212693,-0.0717462797738603,2139.5,2383,2261.25
travel.depth..kurtosis.2022,0.493675313624176,0.828359118936371,0.0357256127910109,1,0.0122617269147,0.130310796517884,2139.5,2383,2261.25
travel.depth..kurtosis.2031,0.493675313624176,0.828359118936371,0.162290774260897,1,0.0205701043140001,-0.0869183019371315,2139.5,2383,2261.25
travel.depth..25..1008,0.493675313624176,0.828359118936371,0.152130955976835,1,-0.025355,0.0890642125711624,2139.5,2383,2261.25
travel.depth..25..1017,0.465092557187172,0.828359118936371,0.787518111031828,1,0.010496,-0.0168282944734978,2139.5,2383,2261.25
travel.depth..25..2002,0.459693167542965,0.828359118936371,0.0336198547400711,1,0.037721,-0.132589685823752,2139.5,2383,2261.25
travel.depth..25..2011,0.493675313624176,0.828359118936371,0.842370504768883,1,0.000236700000000006,0.0123921490795697,2139.5,2383,2261.25
travel.depth..75..1012,0.47321159971095,0.828359118936371,0.150772563828833,1,-0.136190000000001,0.0900586539354768,2139.5,2383,2261.25
travel.depth..75..1022,0.471757763312374,0.828359118936371,0.139186787601808,1,-0.0534750000000006,0.0921398878692745,2139.5,2383,2261.25
geodesic.depth..median.1002,0.477901340809441,0.828359118936371,0.0592713197277713,1,0.0750650000000004,-0.11805115091177,2139.5,2383,2261.25
geodesic.depth..median.1019,0.464416093192475,0.828359118936371,0.800172157303405,1,0.00685000000000002,0.0158970666257344,2139.5,2383,2261.25
geodesic.depth..mean.1006,0.493675313624176,0.828359118936371,0.98919125495972,1,-0.0780492156900001,-0.000844227299406237,2139.5,2383,2261.25
geodesic.depth..mean.1021,0.493675313624176,0.828359118936371,0.768462407381833,1,-0.165375926699999,-0.0183439411507958,2139.5,2383,2261.25
geodesic.depth..skew.1034,0.493675313624176,0.828359118936371,0.473481610020166,1,0.011424863374,-0.0446486046712167,2139.5,2383,2261.25
geodesic.depth..skew.2007,0.493675313624176,0.828359118936371,0.523884321491942,1,0.011257846931,-0.0397036828029231,2139.5,2383,2261.25
geodesic.depth..skew.2021,0.493675313624176,0.828359118936371,0.16210511118193,1,-0.047735515221,0.0869565972718449,2139.5,2383,2261.25
geodesic.depth..kurtosis.1010,0.493675313624176,0.828359118936371,0.284963703909427,1,-0.0294940574510001,0.0665582954378082,2139.5,2383,2261.25
geodesic.depth..kurtosis.2028,0.493675313624176,0.828359118936371,0.276259937197541,1,0.0178489404509999,0.0677708858477848,2139.5,2383,2261.25
geodesic.depth..25..1013,0.493675313624176,0.828359118936371,0.660183262863916,1,-0.00842000000000009,-0.0273934391751829,2139.5,2383,2261.25
geodesic.depth..25..2011,0.493675313624176,0.828359118936371,0.842370504768883,1,0.000236700000000006,0.0123921490795697,2139.5,2383,2261.25
geodesic.depth..25..2022,0.478988521316413,0.828359118936371,0.274464676140069,1,-0.00055000000000005,0.0681563657391579,2139.5,2383,2261.25
mean.curvature..MAD.1008,0.493675313624176,0.828359118936371,0.333308311165013,1,-0.019342,0.0602357816289175,2139.5,2383,2261.25
mean.curvature..MAD.1024,0.467650435411481,0.828359118936371,0.305513968796629,1,0.0127682000000005,0.0639145801148204,2139.5,2383,2261.25
mean.curvature..MAD.2017,0.478211215215585,0.828359118936371,0.735343596039364,1,0.0043200000000001,0.0211036525051552,2139.5,2383,2261.25
mean.curvature..SD.1016,0.493675313624176,0.828359118936371,0.0746251028247136,1,0.0276589557200002,0.110755456135645,2139.5,2383,2261.25
mean.curvature..SD.1028,0.493675313624176,0.828359118936371,0.630178666452736,1,-0.01563467696,-0.0299976544725701,2139.5,2383,2261.25
mean.curvature..SD.2002,0.493675313624176,0.828359118936371,0.286030402886373,1,-0.01053654309,0.0664114105890255,2139.5,2383,2261.25
mean.curvature..SD.2018,0.493675313624176,0.828359118936371,0.338963749312822,1,-0.0198458379799997,0.0595361673010613,2139.5,2383,2261.25
mean.curvature..SD.2026,0.493675313624176,0.828359118936371,0.400854329010938,1,-0.00567497499000025,0.0523169596626129,2139.5,2383,2261.25
mean.curvature..skew.2009,0.493675313624176,0.828359118936371,0.230255171241845,1,-0.00702044650700007,-0.0746581987103576,2139.5,2383,2261.25
mean.curvature..skew.2034,0.493675313624176,0.828359118936371,0.499556580110028,1,0.048461566406,0.0420574738057744,2139.5,2383,2261.25
mean.curvature..kurtosis.1021,0.493675313624176,0.828359118936371,0.492456449807851,1,0.00241218233599999,-0.0427557004793502,2139.5,2383,2261.25
mean.curvature..kurtosis.1029,0.493675313624176,0.828359118936371,0.252479891718505,1,0.0108631045849999,-0.0712223809323794,2139.5,2383,2261.25
mean.curvature..kurtosis.2005,0.493675313624176,0.828359118936371,0.285956862657275,1,-0.00297300887000002,-0.0664215252806652,2139.5,2383,2261.25
FreeSurfer.curvature..MAD.2024,0.484186163872762,0.828359118936371,0.329672148365812,1,-0.000492092222000001,0.0608075962890306,2139.5,2383,2261.25
FreeSurfer.curvature..SD.2003,0.493675313624176,0.828359118936371,0.0879136077233118,1,-0.000670069939000012,0.106045457512077,2139.5,2383,2261.25
FreeSurfer.curvature..SD.2024,0.493675313624176,0.828359118936371,0.528507104495279,1,-0.00108619660299999,0.0392628205995899,2139.5,2383,2261.25
FreeSurfer.curvature..skew.1035,0.493675313624176,0.828359118936371,0.687734248620988,1,0.0182895325100001,-0.0250435080123943,2139.5,2383,2261.25
FreeSurfer.curvature..skew.2005,0.493675313624176,0.828359118936371,0.0941953982700584,1,0.018956400391,-0.104016083186613,2139.5,2383,2261.25
FreeSurfer.curvature..skew.2006,0.493675313624176,0.828359118936371,0.658191846794739,1,0.03317473986,0.0275647657462239,2139.5,2383,2261.25
FreeSurfer.curvature..kurtosis.1029,0.493675313624176,0.828359118936371,0.462918150029183,1,0.0171342191539999,0.0457203451722811,2139.5,2383,2261.25
FreeSurfer.curvature..kurtosis.1030,0.493675313624176,0.828359118936371,0.785461332194562,1,0.008414853926,0.0169622000435463,2139.5,2383,2261.25
FreeSurfer.curvature..kurtosis.2017,0.493675313624176,0.828359118936371,0.217462751944307,1,0.00509185794299993,-0.0767431324827826,2139.5,2383,2261.25
FreeSurfer.curvature..75..2006,0.472293535902429,0.828359118936371,0.581255744573577,1,0.00234895199539999,-0.0345630345937883,2139.5,2383,2261.25
FreeSurfer.thickness..SD.1003,0.493675313624176,0.828359118936371,0.426504092854339,1,-0.000743686204000005,0.0495238271056728,2139.5,2383,2261.25
FreeSurfer.thickness..SD.1016,0.493675313624176,0.828359118936371,0.412425386027011,1,0.00135256459999999,0.0510442810453375,2139.5,2383,2261.25
FreeSurfer.thickness..SD.1029,0.493675313624176,0.828359118936371,0.408796723215711,1,-0.00305959344600004,0.051441086714362,2139.5,2383,2261.25
FreeSurfer.thickness..kurtosis.1005,0.493675313624176,0.828359118936371,0.0451081306076251,1,0.121659247695,-0.124377154922983,2139.5,2383,2261.25
FreeSurfer.thickness..kurtosis.1014,0.493675313624176,0.828359118936371,0.93095333002167,1,0.00632341542699999,0.00539950090638847,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...median.1025,0.493675313624176,0.828359118936371,0.135058900874187,1,0.00391323864460001,0.0929287501053063,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...median.1029,0.493675313624176,0.828359118936371,0.0994885214117897,1,0.00457334518399999,0.10238826662453,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...median.2015,0.493675313624176,0.828359118936371,0.889498087317001,1,-6.37173660000268e-05,-0.00865820867604695,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...median.2016,0.471500528159883,0.828359118936371,0.479887857645051,1,0.00132641941349998,-0.0440906272497381,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...MAD.2006,0.465586057765656,0.828359118936371,0.0630102731325436,1,0.00306360423500002,0.116142066059646,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...MAD.2015,0.493675313624176,0.828359118936371,0.86937275705562,1,-0.00104674696900003,0.0102481945267973,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...mean.1010,0.493675313624176,0.828359118936371,0.134109255678406,1,0.0033006414715,0.0931544610222173,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...mean.1022,0.493675313624176,0.828359118936371,0.286844893970525,1,0.000569830097000013,-0.0662995024450577,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...mean.2010,0.493675313624176,0.828359118936371,0.467639853895841,1,0.005840824587,0.0452396468127687,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...mean.2025,0.493675313624176,0.828359118936371,0.125535379760225,1,0.0081978493119,-0.0952501700864072,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...SD.1015,0.493675313624176,0.828359118936371,0.0328368639113976,1,-0.00423081228099997,0.132404283272608,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...SD.1031,0.493675313624176,0.828359118936371,0.934159415610346,1,-0.00232362388200003,-0.00514820091103769,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...SD.2021,0.493675313624176,0.828359118936371,0.832900021630356,1,-0.00374754305199998,0.0131474346670129,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...skew.1016,0.493675313624176,0.828359118936371,0.226397665103184,1,0.024231836322,-0.0752780453981378,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...skew.1035,0.493675313624176,0.828359118936371,0.784973570648503,1,0.00740232236800009,-0.0170017287079993,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...kurtosis.1003,0.493675313624176,0.828359118936371,0.91893062786261,1,0.011334996606,0.0063426780732481,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...kurtosis.1013,0.493675313624176,0.828359118936371,0.924357124960415,1,0.011143833007,-0.00591680510835649,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...kurtosis.1035,0.493675313624176,0.828359118936371,0.718209859177521,1,0.011822408958,0.0224846193105045,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...kurtosis.2009,0.493675313624176,0.828359118936371,0.0978904329548581,1,0.029012646486,0.102872327922435,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...25..1028,0.479659675295196,0.828359118936371,0.446811003832128,1,0.00303846597599999,-0.0475659019071938,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...25..2011,0.493675313624176,0.828359118936371,0.565825712936005,1,-0.00328189134599999,0.0357719537922266,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...25..2029,0.493675313624176,0.828359118936371,0.937397735562362,1,0.0037993788720001,0.00489445876596773,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...75..1025,0.493675313624176,0.828359118936371,0.319304215142423,1,0.009361207486,0.0620017008366193,2139.5,2383,2261.25
FreeSurfer.convexity..sulc...75..1029,0.493675313624176,0.828359118936371,0.0551775086361097,1,0.00687159597800002,0.119067148636819,2139.5,2383,2261.25
LBS.1.2003,0.493675313624176,0.828359118936371,0.39012690535955,1,4.23424590309863e-08,-0.0535165916696969,2139.5,2383,2261.25
LBS.1.2027,0.493675313624176,0.828359118936371,0.36724971234671,1,3.42254742256808e-09,-0.0561435562995142,2139.5,2383,2261.25
LBS.2.1024,0.493675313624176,0.828359118936371,0.128157501810368,1,9.30284807865285e-09,-0.0945978120357833,2139.5,2383,2261.25
LBS.2.2003,0.493675313624176,0.828359118936371,0.21679697162543,1,3.41549204157394e-08,-0.0768540095418146,2139.5,2383,2261.25
LBS.2.2017,0.493675313624176,0.828359118936371,0.15341479526833,1,1.41883253708937e-07,0.088787187168962,2139.5,2383,2261.25
LBS.3.1018,0.493675313624176,0.828359118936371,0.122275468593425,1,1.91705812723787e-07,-0.0960760937845217,2139.5,2383,2261.25
LBS.3.1026,0.493675313624176,0.828359118936371,0.457686392014232,1,9.6878470815047e-07,-0.0462561558752099,2139.5,2383,2261.25
LBS.3.1028,0.493675313624176,0.828359118936371,0.164978881692487,1,9.26155383822104e-09,-0.0863674918915143,2139.5,2383,2261.25
LBS.3.2021,0.493675313624176,0.828359118936371,0.443011438679481,1,6.03633975797375e-07,-0.0477776643606791,2139.5,2383,2261.25
LBS.3.2023,0.493675313624176,0.828359118936371,0.964900168857674,1,7.5405973077275e-07,0.00274230194051387,2139.5,2383,2261.25
LBS.4.1018,0.493675313624176,0.828359118936371,0.25291001747865,1,4.00183811689857e-07,-0.0711580064589837,2139.5,2383,2261.25
LBS.4.1023,0.493675313624176,0.828359118936371,0.410896260635185,1,7.35501746217927e-07,-0.0512112433565182,2139.5,2383,2261.25
